Month,Open,Close
1,2485.65,2388.19
2,2380.02,2050.16
3,2114.15,1736.97
4,1710.97,1901.86
5,1879.65,1987.17
6,2009.56,2023.71
7,2032.96,2027.14
8,2033.52,2065.88
9,2074.37,1959.16
10,1969.11,1732.47
11,1747.37,2107.98
12,2128.06,2312.73
