Month,Open,Close
1,7875.36,7875.36
2,7865.93,7865.93
3,7885.56,7885.56
4,7863.2,7863.2
5,7727.08,7727.08
6,7622.52,7622.52
7,7557.55,7557.55
8,7397.77,7397.77
9,7460.95,7460.95
10,7530.03,7530.03
11,7502.95,7502.95
12,7494.55,7494.55
