Month,Open,Close
1,500463.0,500463.0
2,482310.0,482310.0
3,432053.0,379242.0
4,377599.0,364046.0
5,365129.0,383650.0
6,380442.0,383756.0
7,382214.0,370422.0
8,376219.0,370283.0
9,364391.0,380426.0
10,375685.0,375386.0
11,371613.0,399576.0
12,397871.0,395615.0
