Month,Open,Close
1,1154.44,1282.36
2,1284.7,1285.47
3,1278.68,1249.41
4,1252.44,1153.96
5,1153.31,1162.98
6,1159.63,1154.16
7,1151.98,1173.06
8,1168.12,1092.29
9,1093.34,1192.04
10,1192.55,1126.21
11,1125.14,1126.14
12,1131.7,1068.72
