Month,Open,Close
1,1153.71,1175.09
2,1175.09,1244.17
3,1244.17,1336.27
4,1336.27,1342.42
5,1342.42,1292.51
6,1292.51,1313.18
7,1313.18,1308.22
8,1308.22,1380.18
9,1380.18,1338.83
10,1338.83,1365.53
11,1365.53,1286.07
12,1286.07,1351.68
