Month,Open,Close
1,6840.06,7229.66
2,7297.72,7212.09
3,7167.89,7311.72
4,7323.74,7661.01
5,7687.29,7837.12
6,7835.27,7843.16
7,7840.23,8018.05
8,8015.68,7958.57
9,8014.49,8171.43
10,8210.76,8365.26
11,8342.98,8254.03
12,8236.15,8558.42
