Month,Open,Close
1,5326.76,5326.76
2,5586.64,5586.64
3,5548.02,5548.02
4,5582.09,5582.09
5,5549.25,5549.25
6,5455.83,5455.83
7,5451.62,5451.62
8,5230.77,5230.77
9,5468.17,5468.17
10,5229.03,5229.03
11,5278.33,5278.33
12,5248.39,5248.39
