Month,Open,Close
1,1078.14,1130.91
2,1131.17,1120.47
3,1121.05,1123.89
4,1124.34,1115.93
5,1116.22,1076.1
6,1076.66,1064.2
7,1064.52,1092.34
8,1090.97,1072.88
9,1072.33,1101.92
10,1101.92,1066.61
11,1065.89,1068.65
12,1068.73,986.56
