Month,Open,Close
1,60227.0,64671.0
2,64687.0,66662.0
3,66661.0,64984.0
4,64989.0,65403.0
5,65404.0,62712.0
6,62712.0,62900.0
7,62901.0,65920.0
8,65925.0,70835.0
9,70848.0,74294.0
10,74295.0,74309.0
11,74310.0,71971.0
12,71955.0,76402.0
