Month,Open,Close
1,2171.66,2329.23
2,2329.66,2362.21
3,2362.38,2437.05
4,2437.05,2436.66
5,2436.66,2503.22
6,2503.29,2412.01
7,2412.86,2362.41
8,2362.45,2231.84
9,2228.42,2195.33
10,2195.33,2204.81
11,2205.26,2249.61
12,2247.89,2304.94
