Month,Open,Close
1,774.05,790.31
2,790.52,796.41
3,796.51,795.87
4,795.07,815.31
5,814.68,792.26
6,793.47,734.41
7,734.43,749.58
8,749.12,692.44
9,690.95,668.47
10,669.42,691.94
11,693.25,693.72
12,693.72,696.15
