Month,Open,Close
1,643.64,611.75
2,615.93,645.88
3,649.14,666.06
4,662.69,712.17
5,718.11,775.24
6,776.48,823.74
7,823.95,812.21
8,812.6,825.48
9,822.67,755.61
10,756.5,759.3
11,761.46,740.2
12,741.12,802.37
