Month,Open,Close
1,1914.24,1949.26
2,1947.91,1985.8
3,1996.72,2041.03
4,2035.4,2127.17
5,2134.51,2114.8
6,2110.12,2074.2
7,2077.27,2030.16
8,2026.25,1941.49
9,1934.44,1962.81
10,1963.55,2029.47
11,2033.15,1991.97
12,2001.51,1961.31
