Month,Open,Close
1,1095.6,1107.1
2,1108.0,1082.0
3,1082.1,1066.8
4,1060.5,1083.4
5,1085.1,1051.3
6,1051.2,1013.5
7,1012.6,1106.7
8,1105.0,1165.5
9,1165.6,1128.4
10,1128.5,1160.2
11,1160.2,1206.4
12,1206.4,1299.7
