Month,Open,Close
1,3072.99,3190.17
2,3194.22,3212.69
3,3210.84,3212.88
4,3229.11,3400.2
5,3389.52,3117.76
6,3111.51,3321.61
7,3339.58,3300.75
8,3282.79,3106.52
9,3092.25,3119.99
10,3130.11,3229.88
11,3227.6,3193.92
12,3198.27,3222.83
