Month,Open,Close
1,1686.82,1667.8
2,1663.99,1654.75
3,1658.42,1717.58
4,1715.36,1672.72
5,1674.51,1626.0
6,1623.33,1654.08
7,1653.16,1653.26
8,1657.18,1678.06
9,1682.35,1652.55
10,1658.36,1672.46
11,1673.56,1619.12
12,1621.1,1641.73
