Month,Open,Close
1,6172.03,6172.03
2,6149.86,6149.86
3,6099.65,6099.65
4,5994.04,5994.04
5,5922.62,5922.62
6,5842.08,5842.08
7,5847.31,5847.31
8,5826.42,5826.42
9,5800.24,5800.24
10,5772.35,5772.35
11,5744.56,5744.56
12,5734.68,5734.68
