Month,Open,Close
1,43349.0,40406.0
2,40397.0,42794.0
3,42795.0,50055.0
4,50054.0,53911.0
5,53910.0,48472.0
6,48468.0,51527.0
7,51540.0,57308.0
8,57309.0,57901.0
9,57902.0,58367.0
10,58370.0,64925.0
11,64922.0,61906.0
12,61906.0,60227.0
