Month,Open,Close
1,9725.27,9932.26
2,10029.84,10389.17
3,10385.25,10641.04
4,10714.68,10967.73
5,10992.76,10498.49
6,10482.45,10730.83
7,10821.3,10823.81
8,10773.06,10618.05
9,10613.19,10829.68
10,10855.6,11358.71
11,11373.7,11489.57
12,11509.94,11997.14
