Month,Open,Close
1,3982.56,3907.61
2,3910.04,3488.6
3,3562.52,2901.58
4,2836.54,3099.12
5,3018.78,3202.95
6,3253.46,3328.01
7,3334.87,3273.37
8,3271.29,3332.53
9,3353.19,3235.44
10,3252.87,3043.36
11,3050.88,3667.16
12,3677.71,3621.28
